ModuleField,HelpField,HelpID,PageHelpID,FieldType
Quick_Scenario_Demographic+Save,Quick_Scenario+Button+SaveOne,5595,2277,Button
Quick_Scenario_Demographic+Quit,Quick_Scenario+Button+Quit,5594,2277,Button
Quick_Scenario+Funding,Quick_Scenario+Funding,0,2278,Page
Quick_Scenario+Funding+Consolidation Database File,Quick_Scenario_Funding+Quick_Scenario+mdbFile,5618,2278,Combo
Quick_Scenario+Funding+Consolidation SQL Server Database,Quick_Scenario_Funding+Quick_Scenario+sqlDBase,5619,2278,Combo
Quick_Scenario+Funding+Type of Graph,Quick_Scenario_Funding+Quick_Scenario+Graph,5620,2278,Combo
Quick_Scenario+Funding+Term,Quick_Scenario_Funding+Quick_Scenario+graphterm,5621,2278,Edit
Quick_Scenario+Funding+Membership Groups,Quick_Scenario_Funding+Quick_Scenario+classes,5622,2278,Combo
Quick_Scenario+Funding+Contributions,Quick_Scenario_Funding+Quick_Scenario+incconts,5623,2278,Check
Quick_Scenario+Funding+Expenses,Quick_Scenario_Funding+Quick_Scenario+incexpense,5624,2278,Check
Quick_Scenario+Funding+Additional Liabilities,Quick_Scenario_Funding+Quick_Scenario+incadditliab,5625,2278,Check
Quick_Scenario+Funding+Adjust Future Service Funding Rate,Quick_Scenario_Funding+Quick_Scenario+funding,5626,2278,Check
Quick_Scenario+Funding+Control Period,Quick_Scenario_Funding+Quick_Scenario+contper,5627,2278,Edit
Quick_Scenario+Funding+Amortisation Constant,Quick_Scenario_Funding+Quick_Scenario+amortconstant,5628,2278,Options
Quick_Scenario+Funding+Contribution Rate,Quick_Scenario_Funding+Quick_Scenario+Ratepc,5629,2278,Edit
Quick_Scenario+Funding+First Year Contribution £,Quick_Scenario_Funding+Quick_Scenario+Cont,5630,2278,Edit
Quick_Scenario+Funding+Term,Quick_Scenario_Funding+Quick_Scenario+TERMAM,5631,2278,Edit
Quick_Scenario+Funding+Deficit/(Surplus) Amortised £,Quick_Scenario_Funding+Quick_Scenario+amortamount,5632,2278,Edit
Quick_Scenario+Funding+Amortisation Method 1,Quick_Scenario_Funding+Quick_Scenario+ameth,5633,2278,Combo
Quick_Scenario+Funding+Contribution Rate,Quick_Scenario_Funding+Quick_Scenario+Ratepc,5629,2278,Edit
Quick_Scenario+Funding+First Year Contribution £,Quick_Scenario_Funding+Quick_Scenario+Cont,5630,2278,Edit
Quick_Scenario+Funding+Term,Quick_Scenario_Funding+Quick_Scenario+TERMAM,5631,2278,Edit
Quick_Scenario+Funding+Deficit/(Surplus) Amortised £,Quick_Scenario_Funding+Quick_Scenario+amortamount,5632,2278,Edit
Quick_Scenario+Funding+Amortisation Method 2,Quick_Scenario_Funding+Quick_Scenario+ameth,5633,2278,Combo
Quick_Scenario_Funding+Configure Roll-Forward,Quick_Scenario+Quick_Scenario+ConfigRF,5675,2278,Button
Quick_Scenario_Funding+Create Financials,Quick_Scenario+Quick_Scenario+CreateFin,5674,2278,Button
Quick_Scenario_Funding+Dump Results,Quick_Scenario+Quick_Scenario+Dump,5673,2278,Button
Quick_Scenario_Funding+Amortise Deficit,Quick_Scenario+Quick_Scenario+Solve,5672,2278,Button
Quick_Scenario_Funding+Configure Graphs,Quick_Scenario+Quick_Scenario+ConfigGraph,5671,2278,Button
Quick_Scenario_Funding+SaveAs,Quick_Scenario+Button+SaveAs,5596,2278,Button
Quick_Scenario_Funding+Save,Quick_Scenario+Button+SaveOne,5595,2278,Button
Quick_Scenario_Funding+Quit,Quick_Scenario+Button+Quit,5594,2278,Button
Quick_Scenario+Benefits,Quick_Scenario+Benefits,0,2279,Page
Quick_Scenario+Benefits+Consolidation Database File,Quick_Scenario_Benefits+Quick_Scenario+mdbFile,5634,2279,Combo
Quick_Scenario+Benefits+Consolidation SQL Server Database,Quick_Scenario_Benefits+Quick_Scenario+sqlDBase,5635,2279,Combo
Quick_Scenario+Benefits+Type of Graph,Quick_Scenario_Benefits+Quick_Scenario+Graph,5636,2279,Combo
Quick_Scenario+Benefits+Term,Quick_Scenario_Benefits+Quick_Scenario+graphterm,5637,2279,Edit
Quick_Scenario+Benefits+Membership Groups,Quick_Scenario_Benefits+Quick_Scenario+classes,5638,2279,Combo
Quick_Scenario+Benefits+Contributions,Quick_Scenario_Benefits+Quick_Scenario+incconts,5639,2279,Check
Quick_Scenario+Benefits+Expenses,Quick_Scenario_Benefits+Quick_Scenario+incexpense,5640,2279,Check
Quick_Scenario+Benefits+Additional Liabilities,Quick_Scenario_Benefits+Quick_Scenario+incadditliab,5641,2279,Check
Quick_Scenario+Benefits+Cease Future Accrual after,Quick_Scenario_Benefits+Quick_Scenario+accrual,5642,2279,Edit
Quick_Scenario+Benefits+Adjust Future Accrual,Quick_Scenario_Benefits+Quick_Scenario+futaccrual,5643,2279,Edit
Quick_Scenario+Benefits+Adjust Spouse Reversion,Quick_Scenario_Benefits+Quick_Scenario+spouserev,5644,2279,Edit
Quick_Scenario+Benefits+Adjust Commutation Factors,Quick_Scenario_Benefits+Quick_Scenario+commfact,5645,2279,Edit
Quick_Scenario+Benefits+Adjust Commutation Rate,Quick_Scenario_Benefits+Quick_Scenario+commpc,5646,2279,Edit
Quick_Scenario+Benefits+Adjust Cash on Top Amount (No Reduction of Past Service),Quick_Scenario_Benefits+Quick_Scenario+cotpc,5647,2279,Edit
Quick_Scenario+Benefits+Capitalise Transfer Values at Exit,Quick_Scenario_Benefits+Quick_Scenario+TVcapind,5648,2279,Check
Quick_Scenario+Benefits+Adjust Transfer Values,Quick_Scenario_Benefits+Quick_Scenario+TVpc,5649,2279,Edit
Quick_Scenario+Benefits+Adjust Retirement Transfer Proportions,Quick_Scenario_Benefits+Quick_Scenario+TVprop,5650,2279,Edit
Quick_Scenario+Benefits+Capitalise Pensions,Quick_Scenario_Benefits+Quick_Scenario+capind,5651,2279,Check
Quick_Scenario+Benefits+Expense/Profit Loading,Quick_Scenario_Benefits+Quick_Scenario+profit,5652,2279,Edit
Quick_Scenario_Benefits+Configure Roll-Forward,Quick_Scenario+Quick_Scenario+ConfigRF,5675,2279,Button
Quick_Scenario_Benefits+Create Financials,Quick_Scenario+Quick_Scenario+CreateFin,5674,2279,Button
Quick_Scenario_Benefits+Dump Results,Quick_Scenario+Quick_Scenario+Dump,5673,2279,Button
Quick_Scenario_Benefits+Amortise Deficit,Quick_Scenario+Quick_Scenario+Solve,5672,2279,Button
Quick_Scenario_Benefits+Configure Graphs,Quick_Scenario+Quick_Scenario+ConfigGraph,5671,2279,Button
Quick_Scenario_Benefits+SaveAs,Quick_Scenario+Button+SaveAs,5596,2279,Button
Quick_Scenario_Benefits+Save,Quick_Scenario+Button+SaveOne,5595,2279,Button
Quick_Scenario_Benefits+Quit,Quick_Scenario+Button+Quit,5594,2279,Button
Quick_Scenario+RollForward,Quick_Scenario+RollForward,0,2280,Page
Quick_Scenario+RollForward+Membership Groups,Quick_Scenario_RollForward+Quick_Scenario+classes,5653,2280,Combo
Quick_Scenario+RollForward+Contributions,Quick_Scenario_RollForward+Quick_Scenario+incconts,5654,2280,Check
Quick_Scenario+RollForward+Expenses,Quick_Scenario_RollForward+Quick_Scenario+incexpense,5655,2280,Check
Quick_Scenario+RollForward+Additional Liabilities,Quick_Scenario_RollForward+Quick_Scenario+incadditliab,5656,2280,Check
Quick_Scenario+RollForward+Roll-Forward Date,Quick_Scenario_RollForward+Quick_Scenario+RFDate,5657,2280,DateRel
Quick_Scenario+RollForward+Asset Value at Roll Forward Date,Quick_Scenario_RollForward+Quick_Scenario+RFASSETS,5658,2280,Edit
Quick_Scenario+RollForward+Roll Valuation Date Assets Forward,Quick_Scenario_RollForward+Quick_Scenario+RFrollup,5659,2280,Check
Quick_Scenario+RollForward+Asset Rollup Rate,Quick_Scenario_RollForward+Quick_Scenario+RFIR,5660,2280,Combo
Quick_Scenario+RollForward+Benefit Cash Flows to Roll Forward Date,Quick_Scenario_RollForward+Quick_Scenario+RFBenCFs,5661,2280,Edit
Quick_Scenario+RollForward+Contribution Cash Flows to Roll Forward Date,Quick_Scenario_RollForward+Quick_Scenario+RFContCFs,5662,2280,Edit
Quick_Scenario+RollForward+Other Liabilities at Roll Forward Date,Quick_Scenario_RollForward+Quick_Scenario+RFLTOT,5663,2280,Edit
Quick_Scenario+RollForward+Roll Valuation Date Other Liabilities Forward,Quick_Scenario_RollForward+Quick_Scenario+RFrollupOL,5664,2280,Check
Quick_Scenario+RollForward+Other Liabilities Rollup Rate,Quick_Scenario_RollForward+Quick_Scenario+RFIROL,5665,2280,Combo
Quick_Scenario+RollForward+Net Cash Flow over Roll Forward Period,Quick_Scenario_RollForward+Quick_Scenario+RFNetCFOL,5666,2280,Edit
Quick_Scenario+RollForward+Consolidation Database File,Quick_Scenario_RollForward+Quick_Scenario+mdbFile,5667,2280,Combo
Quick_Scenario+RollForward+Consolidation SQL Server Database,Quick_Scenario_RollForward+Quick_Scenario+sqlDBase,5668,2280,Combo
Quick_Scenario+RollForward+Type of Graph,Quick_Scenario_RollForward+Quick_Scenario+Graph,5669,2280,Combo
Quick_Scenario+RollForward+Term,Quick_Scenario_RollForward+Quick_Scenario+graphterm,5670,2280,Edit
Quick_Scenario_RollForward+Configure Roll-Forward,Quick_Scenario+Quick_Scenario+ConfigRF,5675,2280,Button
Quick_Scenario_RollForward+Create Financials,Quick_Scenario+Quick_Scenario+CreateFin,5674,2280,Button
Quick_Scenario_RollForward+Dump Results,Quick_Scenario+Quick_Scenario+Dump,5673,2280,Button
Quick_Scenario_RollForward+Amortise Deficit,Quick_Scenario+Quick_Scenario+Solve,5672,2280,Button
Quick_Scenario_RollForward+Configure Graphs,Quick_Scenario+Quick_Scenario+ConfigGraph,5671,2280,Button
Quick_Scenario_RollForward+SaveAs,Quick_Scenario+Button+SaveAs,5596,2280,Button
Quick_Scenario_RollForward+Save,Quick_Scenario+Button+SaveOne,5595,2280,Button
Quick_Scenario_RollForward+Quit,Quick_Scenario+Button+Quit,5594,2280,Button
Configure_RF,Configure_RF,0,2281,Dialog
Configure_RF+Valuation Discount Rates apply from,Configure_RF+Configure_RF+DiscOrig,5678,2281,Combo
Configure_RF+Discount Rate Adjustments apply from,Configure_RF+Configure_RF+DiscAdj,5679,2281,Combo
Configure_RF+Valuation Escalation Rates apply from,Configure_RF+Configure_RF+EscOrig,5680,2281,Combo
Configure_RF+Escalation Rate Adjustments apply from,Configure_RF+Configure_RF+EscAdj,5681,2281,Combo
Configure_RF+Save,Configure_RF+Button+SaveOne,5677,2281,Button
Configure_RF+Quit,Configure_RF+Button+Quit,5676,2281,Button
QSM_Solve,QSM_Solve,0,2282,Dialog
QSM_Solve+Amortisations Included,QSM_Solve+QSM_Solve+amortselect,5686,2282,Combo
QSM_Solve+Changing,QSM_Solve+QSM_Solve+amortmethod,5687,2282,Combo
QSM_Solve+Shared,QSM_Solve+QSM_Solve+amortshare,5688,2282,Combo
QSM_Solve+Run,QSM_Solve+Button+Run,5685,2282,Button
QSM_Solve+SaveAs,QSM_Solve+Button+SaveAs,5684,2282,Button
QSM_Solve+Save,QSM_Solve+Button+SaveOne,5683,2282,Button
QSM_Solve+Quit,QSM_Solve+Button+Quit,5682,2282,Button
QSM_Graphs,QSM_Graphs,0,2283,Dialog
QSM_Graphs+Graph Type,QSM_Graphs+QSM_Graphs+graphtype,5691,2283,Options
QSM_Graphs+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2283,F1SSHelp
QSM_Graphs+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2283,F1SSHelp
QSM_Graphs+OK,QSM_Graphs+Button+OK,5690,2283,Button
QSM_Graphs+Cancel,QSM_Graphs+Button+Cancel,5689,2283,Button
Compact_Database,Compact_Database,0,2284,Dialog
Compact_Database+Database Results File,Compact_Database+Compact_Database+mdbFile,5694,2284,Combo
Compact_Database+OK,Compact_Database+Button+OK,5693,2284,Button
Compact_Database+Cancel,Compact_Database+Button+Cancel,5692,2284,Button
System_Preferences,System_Preferences,0,2285,Dialog
System_Preferences+Company Name,System_Preferences+System_Preferences+cOMPANY,5697,2285,Edit
System_Preferences+Location,System_Preferences+System_Preferences+lOCATION,5698,2285,Edit
System_Preferences+Protected Rate Tables (up to),System_Preferences+System_Preferences+RTProtect,5699,2285,Edit
System_Preferences+Create ASCII Files of all Modified Rate Tables,System_Preferences+System_Preferences+asciidec,5700,2285,Check
System_Preferences+Base Year Override for all Mortality Improvement Tables,System_Preferences+MortImp+Base,5701,2285,Edit
System_Preferences+Passwords Required for Users,System_Preferences+System_Preferences+MandPass,5702,2285,Check
System_Preferences+Enable all Pension Increase/Revaluation parameters when Editing Bases,System_Preferences+System_Preferences+EnablePIs,5703,2285,Check
System_Preferences+Use Shorter Excel Valuation Output Filenames,System_Preferences+System_Preferences+ShortFilenames,5704,2285,Check
System_Preferences+Reload Excel between Excel Workbooks,System_Preferences+System_Preferences+CloseExcel,5705,2285,Check
System_Preferences+Use .xlsb Format Excel Files,System_Preferences+System_Preferences+UseXLSB,5706,2285,Check
System_Preferences+Use Basis Description as Basis Category Identifier in Excel Valuation Output,System_Preferences+System_Preferences+BasisIdentifier,5707,2285,Check
System_Preferences+Use In Memory Summarising in the Valuation Runs,System_Preferences+System_Preferences+InMemory,5708,2285,Check
System_Preferences+Save,System_Preferences+Button+SaveOne,5696,2285,Button
System_Preferences+Quit,System_Preferences+Button+Quit,5695,2285,Button
Access_Levels,Access_Levels,0,2286,Dialog
Access_Levels+Access Level to Delete Parameter Sets,Access_Levels+Access_Levels+GenAccess,5711,2286,Combo
Access_Levels+Access Level to Migrate Files,Access_Levels+Access_Levels+GenAccess,5711,2286,Combo
Access_Levels+Access Level to Disable Basis Validation,Access_Levels+Access_Levels+GenAccess,5711,2286,Combo
Access_Levels+Access Level to Set Parameter Defaults,Access_Levels+Access_Levels+GenAccess,5711,2286,Combo
Access_Levels+Access Level to Add Basis Details,Access_Levels+Access_Levels+BasAccess,5712,2286,Combo
Access_Levels+Access Level to Edit Basis Details,Access_Levels+Access_Levels+BasAccess,5712,2286,Combo
Access_Levels+Access Level to Add Scenarios,Access_Levels+Access_Levels+BasAccess,5712,2286,Combo
Access_Levels+Access Level to Edit Scenarios,Access_Levels+Access_Levels+BasAccess,5712,2286,Combo
Access_Levels+Access Level to Add Data Formats,Access_Levels+Access_Levels+DatAccess,5713,2286,Combo
Access_Levels+Access Level to Edit Data Formats,Access_Levels+Access_Levels+DatAccess,5713,2286,Combo
Access_Levels+Access Level for Member Data Editor,Access_Levels+Access_Levels+DatAccess,5713,2286,Combo
Access_Levels+Access Level for Input File Editor/Calculators,Access_Levels+Access_Levels+DatAccess,5713,2286,Combo
Access_Levels+Access Level for Contributions Adjustments,Access_Levels+Access_Levels+DatAccess,5713,2286,Combo
Access_Levels+Access Level to Add Rate Tables,Access_Levels+Access_Levels+RTAccess,5714,2286,Combo
Access_Levels+Access Level to Edit Rate Tables,Access_Levels+Access_Levels+RTAccess,5714,2286,Combo
Access_Levels+Access Level to Delete Rate Tables,Access_Levels+Access_Levels+RTAccess,5714,2286,Combo
Access_Levels+Access Level to Modify Protected Rate Tables,Access_Levels+Access_Levels+RTAccess,5714,2286,Combo
Access_Levels+Access Level to Add Factor Tables,Access_Levels+Access_Levels+FactAccess,5715,2286,Combo
Access_Levels+Access Level to Edit Factor Tables,Access_Levels+Access_Levels+FactAccess,5715,2286,Combo
Access_Levels+Access Level to Delete Factor Tables,Access_Levels+Access_Levels+FactAccess,5715,2286,Combo
Access_Levels+Access Level to Add PPF Tables,Access_Levels+Access_Levels+PPFAccess,5716,2286,Combo
Access_Levels+Access Level to Edit PPF Tables,Access_Levels+Access_Levels+PPFAccess,5716,2286,Combo
Access_Levels+Access Level to Delete PPF Tables,Access_Levels+Access_Levels+PPFAccess,5716,2286,Combo
Access_Levels+User List,Access_Levels+Access_Levels+Users,5717,2286,Button
Access_Levels+Save,Access_Levels+Button+SaveOne,5710,2286,Button
Access_Levels+Quit,Access_Levels+Button+Quit,5709,2286,Button
Users,Users,0,2287,Dialog
Users+User Name,Users+Users+user,5720,2287,Combo
Users+Access Level,Users+Users+AccessLevel,5721,2287,Combo
Users+SQL Server Connection Name,Users+Users+SQLConName,5722,2287,Combo
Users+Initial Password,Users+Users+password,5723,2287,Edit
Users+Import Superval/21 Users,Users+Users+Import,5726,2287,Button
Users+Delete User,Users+Users+Delete,5725,2287,Button
Users+Clear Password,Users+Users+Clear,5724,2287,Button
Users+Save,Users+Button+SaveOne,5719,2287,Button
Users+Quit,Users+Button+Quit,5718,2287,Button
Users_SQLUpdate,Users_SQLUpdate,0,2288,Dialog
Users_SQLUpdate+User Names,Users_SQLUpdate+Users_SQLUpdate+users,5729,2288,ListM
Users_SQLUpdate+OK,Users_SQLUpdate+Button+OK,5728,2288,Button
Users_SQLUpdate+Cancel,Users_SQLUpdate+Button+Cancel,5727,2288,Button
User_Preferences,User_Preferences,0,2289,Dialog
User_Preferences+Place Slice/PUP tabs after Benefit tabs,User_Preferences+User_Preferences+BasisTabOrder,5732,2289,Check
User_Preferences+Use multiple rows to display all Basis tabs at once,User_Preferences+User_Preferences+BasisTabAll,5733,2289,Check
User_Preferences+Preferred Help Format,User_Preferences+User_Preferences+HelpType,5734,2289,Combo
User_Preferences+Help File(s) Folder,User_Preferences+User_Preferences+HelpDir,5735,2289,Folder
User_Preferences+Preferred Access Provider,User_Preferences+User_Preferences+accessProvider,5736,2289,Combo
User_Preferences+Use SQL to create Access Data Tables,User_Preferences+User_Preferences+AccessSQLtabs,5737,2289,Check
User_Preferences+Printer Currency Symbol,User_Preferences+User_Preferences+pound,5738,2289,Edit
User_Preferences+Text per Page,User_Preferences+User_Preferences+textlines,5739,2289,Edit
User_Preferences+Page Width,User_Preferences+User_Preferences+width,5740,2289,Edit
User_Preferences+Browser File History,User_Preferences+User_Preferences+BHistory,5741,2289,Edit
User_Preferences+ASCII File Editor,User_Preferences+User_Preferences+editor,5742,2289,File
User_Preferences+Message Display Time,User_Preferences+User_Preferences+TimeOut,5743,2289,Edit
User_Preferences+Change Password,User_Preferences+User_Preferences+Password,5744,2289,Button
User_Preferences+Save,User_Preferences+Button+SaveOne,5731,2289,Button
User_Preferences+Quit,User_Preferences+Button+Quit,5730,2289,Button
Change_Password,Change_Password,0,2290,Dialog
Change_Password+New Password,Change_Password+Change_Password+newpw,5747,2290,Edit
Change_Password+Verify New Password,Change_Password+Change_Password+verifypw,5748,2290,Edit
Change_Password+Current Password,Change_Password+Change_Password+password,5749,2290,Edit
Change_Password+OK,Change_Password+Button+OK,5746,2290,Button
Change_Password+Cancel,Change_Password+Button+Cancel,5745,2290,Button
FileIO,FileIO,0,2291,Dialog
FileIO+Test Folder,FileIO+FileIO+testDir,5752,2291,Folder
FileIO+Number of Tests,FileIO+FileIO+NumTests,5753,2291,Edit
FileIO+OK,FileIO+Button+OK,5751,2291,Button
FileIO+Cancel,FileIO+Button+Cancel,5750,2291,Button
SQL_Access,SQL_Access,0,2292,Dialog
SQL_Access+SuperVal SQL Server Databases Prefix,SQL_Access+SQL_Access+SQLprefix,5756,2292,Edit
SQL_Access+User Access Level required to add Schemes to SQL Server Database,SQL_Access+SQL_Access+SQLSchemeAccess,5757,2292,Combo
SQL_Access+OK,SQL_Access+Button+OK,5755,2292,Button
SQL_Access+Cancel,SQL_Access+Button+Cancel,5754,2292,Button
Configure_SQL,Configure_SQL,0,2293,Dialog
Configure_SQL+SQL Server Connection Type,Configure_SQL+Configure_SQL+SQLconnect,5761,2293,Combo
